Geo Point;Geo Shape;gares_id;nom_long;nom;nom_sous;nom_sur;id_ref_lda;nom_lda;id_ref_zdl;nom_zdl;num_mod;mode;fer;train;rer;metro;tramway;navette;val;terfer;tertrain;terrer;termetro;tertram;ternavette;terval;idrefliga;idrefligc;ligne;indice_lig;res_com;exploitant;idf;principal;x;y;picto ligne;nom_iv
48.72955072174169,2.3682641286195816;"{""coordinates"": [2.368264128619582, 48.72955072174169], ""type"": ""Point""}";1158.0;Aéroport d'Orly;Aéroport d'Orly;;;63278.0;Aéroport Orly 4 (Terminal Sud);473873.0;Aéroport Orly 4 (Terminal Sud);0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02134;C01774;TRAM 7;7;TRAM 7;RATP;1.0;0.0;653534.6524000019;6847899.7117;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0;Aéroport d'Orly
48.894530863234856,2.3140646544309336;"{""coordinates"": [2.314064654430934, 48.894530863234856], ""type"": ""Point""}";1214.0;Porte de Clichy;Porte de Clichy;;;71545.0;Porte de Clichy;44514.0;Porte de Clichy;0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01757;C01679;TRAM 3b;3B;TRAM 3b;RATP;1.0;0.0;649707.628399998;6866276.5265999995;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987;Porte de Clichy
48.95912802005679,2.3292756997630066;"{""coordinates"": [2.329275699763007, 48.95912802005679], ""type"": ""Point""}";1202.0;Épinay Villetaneuse;Épinay Villetaneuse;;;65227.0;Épinay - Villetaneuse;43078.0;Épinay - Villetaneuse;0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02225;C01999;TRAM 11;11;TRAM 11;SNCF;1.0;0.0;650883.8822000027;6873450.0287999995;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/64d44c24623a56d07a336c8d92d1edda;Épinay Villetaneuse
48.48241050037125,1.5223576516285007;"{""coordinates"": [1.522357651628501, 48.48241050037125], ""type"": ""Point""}";1030.0;La Villette-Saint-Prest;La Villette-Saint-Prest;;;411505.0;La Villette Saint-Prest;411504.0;La Villette Saint-Prest;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;NR;NR;GL;GL;GL;SNCF;0.0;0.0;590807.7292999998;6821260.684099998;;La Villette-Saint-Prest
48.904496419653924,2.321743589558779;"{""coordinates"": [2.321743589558779, 48.904496419653924], ""type"": ""Point""}";1228.0;Saint-Ouen;Saint-Ouen;;;72126.0;Saint-Ouen;43203.0;Saint-Ouen;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01547;C01384;METRO 14;14;METRO 14;RATP;1.0;0.0;650280.1480000019;6867379.785599999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/9bca75433eb738dae9e4d3657b7a3de5;Saint-Ouen
48.84109405542875,2.2879457664996647;"{""coordinates"": [2.287945766499665, 48.84109405542875], ""type"": ""Point""}";94.0;Boucicaut;Boucicaut;;;412992.0;Boucicaut;42370.0;Boucicaut;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01541;C01378;METRO 8;8;METRO 8;RATP;1.0;0.0;647739.0763000026;6860351.7535;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;Boucicaut
48.85231542647832,2.389378127918613;"{""coordinates"": [2.389378127918613, 48.85231542647832], ""type"": ""Point""}";98.0;Rue des Boulets;Rue des Boulets;;;71694.0;Rue des Boulets;425987.0;Rue des Boulets;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01542;C01379;METRO 9;9;METRO 9;RATP;1.0;0.0;655193.1503000036;6861537.114500001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;Rue des Boulets
48.85394260619223,2.2893345327665418;"{""coordinates"": [2.289334532766542, 48.85394260619223], ""type"": ""Point""}";75.0;Bir-Hakeim;Bir-Hakeim;Tour Eiffel;;473829.0;Bir-Hakeim;45340.0;Bir-Hakeim;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01539;C01376;METRO 6;6;METRO 6;RATP;1.0;0.0;647853.8594999984;6861779.460499998;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;Bir-Hakeim
48.9063747693493,2.449189904488852;"{""coordinates"": [2.449189904488852, 48.9063747693493], ""type"": ""Point""}";79.0;Bobigny Pablo Picasso;Bobigny Pablo Picasso;Préfecture - Hôtel du Département;;72486.0;Bobigny Pablo Picasso;42345.0;Bobigny Pablo Picasso;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;METRO 5;0;0;0;A01538;C01375;METRO 5;5;METRO 5;RATP;1.0;0.0;659623.938000001;6867515.943799999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273;Bobigny Pablo Picasso
48.86476684405098,2.3009910034955845;"{""coordinates"": [2.300991003495584, 48.86476684405098], ""type"": ""Point""}";14.0;Alma-Marceau;Alma-Marceau;;;71290.0;Alma - Marceau;42182.0;Alma - Marceau;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01542;C01379;METRO 9;9;METRO 9;RATP;1.0;0.0;648719.8025999963;6862975.3829;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;Alma-Marceau
48.8755940489459,2.289322589613773;"{""coordinates"": [2.289322589613773, 48.8755940489459], ""type"": ""Point""}";25.0;Argentine;Argentine;;;71348.0;Argentine;42213.0;Argentine;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01534;C01371;METRO 1;1;METRO 1;RATP;1.0;0.0;647874.6512999982;6864186.921100002;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4;Argentine
48.851510277243555,2.398302344267162;"{""coordinates"": [2.398302344267162, 48.851510277243555], ""type"": ""Point""}";44.0;Avron;Avron;;;71697.0;Buzenval / Avron;42271.0;Avron;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01535;C01372;METRO 2;2;METRO 2;RATP;1.0;0.0;655847.3057999983;6861442.561900001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1;Avron
48.88343618713858,2.3497744436462686;"{""coordinates"": [2.349774443646269, 48.88343618713858], ""type"": ""Point""}";50.0;Barbès-Rochechouart;Barbès-Rochechouart;;;71426.0;Barbès Rochechouart;42280.0;Barbès Rochechouart;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01537;C01374;METRO 4;4;METRO 4;RATP;1.0;0.0;652315.6291000023;6865020.7075;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;Barbès-Rochechouart
48.87184879283409,2.376593682744321;"{""coordinates"": [2.376593682744321, 48.87184879283409], ""type"": ""Point""}";60.0;Belleville;Belleville;;;71853.0;Belleville;42311.0;Belleville;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01544;C01381;METRO 11;11;METRO 11;RATP;1.0;0.0;654272.2070999965;6863716.400899999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/964a06dc4dd9a4041b09c37567bd5b94;Belleville
48.833338558330794,2.386632402066985;"{""coordinates"": [2.386632402066985, 48.833338558330794], ""type"": ""Point""}";221.0;Cour Saint-Émilion;Cour Saint-Émilion;;;71576.0;Cour Saint-Emilion;45234.0;Cour Saint-Emilion;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01547;C01384;METRO 14;14;METRO 14;RATP;1.0;0.0;654975.2848000005;6859428.6327;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/9bca75433eb738dae9e4d3657b7a3de5;Cour Saint-Émilion
48.7799053160387,2.4593683962590527;"{""coordinates"": [2.459368396259053, 48.7799053160387], ""type"": ""Point""}";224.0;Créteil–Préfecture;Créteil–Préfecture;Hôtel de Ville;;70021.0;Créteil Préfecture;42778.0;Créteil Préfecture;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01541;C01378;METRO 8;8;METRO 8;RATP;1.0;0.0;660273.7591999993;6853448.511399999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;Créteil–Préfecture
48.78997830942798,2.450453177915301;"{""coordinates"": [2.450453177915301, 48.78997830942798], ""type"": ""Point""}";226.0;Créteil-Université;Créteil-Université;;;70172.0;Créteil Université;42779.0;Créteil Université;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01541;C01378;METRO 8;8;METRO 8;RATP;1.0;0.0;659626.4636999965;6854573.001800001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;Créteil-Université
48.89058718568332,2.320174755787804;"{""coordinates"": [2.320174755787804, 48.89058718568332], ""type"": ""Point""}";113.0;Brochant;Brochant;;;73661.0;Brochant;45487.0;Brochant;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01546;C01383;METRO 13;13;METRO 13;RATP;1.0;0.0;650151.8307999969;6865834.136999998;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;Brochant
48.87589068097294,2.344126030464426;"{""coordinates"": [2.344126030464426, 48.87589068097294], ""type"": ""Point""}";122.0;Cadet;Cadet;;;71351.0;Cadet;42414.0;Cadet;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01540;C01377;METRO 7;7;METRO 7;RATP;1.0;0.0;651894.442400001;6864185.122099999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;Cadet
48.88737490963283,2.3496940822027415;"{""coordinates"": [2.349694082202741, 48.88737490963283], ""type"": ""Point""}";162.0;Château Rouge;Château Rouge;;;71469.0;Château Rouge;42585.0;Château Rouge;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01537;C01374;METRO 4;4;METRO 4;RATP;1.0;0.0;652313.3429000005;6865458.718899999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;Château Rouge
48.85838236938394,2.3475648297486296;"{""coordinates"": [2.34756482974863, 48.85838236938394], ""type"": ""Point""}";168.0;Châtelet;Châtelet;;;71264.0;Châtelet;42587.0;Châtelet;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01537;C01374;METRO 4;4;METRO 4;RATP;1.0;0.0;652130.5719999969;6862236.2436;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;Châtelet
48.8731092733884,2.333451218577799;"{""coordinates"": [2.333451218577799, 48.8731092733884], ""type"": ""Point""}";173.0;Chaussée d'Antin - La Fayette;Chaussée d'Antin - La Fayette;;;73689.0;Chaussée d'Antin - La Fayette;42589.0;Chaussée d'Antin - La Fayette;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01540;C01377;METRO 7;7;METRO 7;RATP;1.0;0.0;651108.8981999978;6863882.405699998;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;Chaussée d'Antin - La Fayette
48.877610186497066,2.370811395312745;"{""coordinates"": [2.370811395312745, 48.877610186497066], ""type"": ""Point""}";195.0;Colonel Fabien;Colonel Fabien;;;71893.0;Colonel Fabien;42732.0;Colonel Fabien;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01535;C01372;METRO 2;2;METRO 2;RATP;1.0;0.0;653853.1812999994;6864360.393399999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1;Colonel Fabien
48.86628580366308,2.3229434122435415;"{""coordinates"": [2.322943412243542, 48.86628580366308], ""type"": ""Point""}";199.0;Concorde;Concorde;;;71298.0;Concorde;45676.0;Concorde;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01534;C01371;METRO 1;1;METRO 1;RATP;1.0;0.0;650331.6675999984;6863130.246199999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4;Concorde
48.86616711402841,2.3231756808566186;"{""coordinates"": [2.323175680856619, 48.86616711402841], ""type"": ""Point""}";200.0;Concorde;Concorde;;;71298.0;Concorde;45676.0;Concorde;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01545;C01382;METRO 12;12;METRO 12;RATP;1.0;0.0;650348.5930999964;6863116.902800001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;Concorde
48.86681836803004,2.322082848687873;"{""coordinates"": [2.322082848687873, 48.86681836803004], ""type"": ""Point""}";201.0;Concorde;Concorde;;;71298.0;Concorde;45676.0;Concorde;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01541;C01378;METRO 8;8;METRO 8;RATP;1.0;0.0;650269.0473000035;6863190.004700001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;Concorde
48.85017786097953,2.3840922100662962;"{""coordinates"": [2.384092210066296, 48.85017786097953], ""type"": ""Point""}";279.0;Faidherbe Chaligny;Faidherbe Chaligny;;;74001.0;Faidherbe Chaligny;42980.0;Faidherbe Chaligny;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01541;C01378;METRO 8;8;METRO 8;RATP;1.0;0.0;654803.4285999984;6861302.4487;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;Faidherbe Chaligny
48.870809979100045,2.3610274669173723;"{""coordinates"": [2.361027466917372, 48.870809979100045], ""type"": ""Point""}";370.0;Jacques Bonsergent;Jacques Bonsergent;;;71322.0;Jacques Bonsergent;43417.0;Jacques Bonsergent;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01538;C01375;METRO 5;5;METRO 5;RATP;1.0;0.0;653129.4915999994;6863610.019299999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273;Jacques Bonsergent
48.89243958956138,2.3446570041286208;"{""coordinates"": [2.344657004128621, 48.89243958956138], ""type"": ""Point""}";382.0;Jules Joffrin;Jules Joffrin;;;71521.0;Jules Joffrin;479055.0;Jules Joffrin;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01545;C01382;METRO 12;12;METRO 12;RATP;1.0;0.0;651948.6586000025;6866024.937399998;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;Jules Joffrin
48.846151122159775,2.3549179836962724;"{""coordinates"": [2.354917983696272, 48.846151122159775], ""type"": ""Point""}";383.0;Jussieu;Jussieu;;;71148.0;Jussieu;43493.0;Jussieu;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01543;C01380;METRO 10;10;METRO 10;RATP;1.0;0.0;652658.9530000016;6860871.807999998;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049;Jussieu
48.84595066572124,2.3550502630610404;"{""coordinates"": [2.35505026306104, 48.84595066572124], ""type"": ""Point""}";384.0;Jussieu;Jussieu;;;71148.0;Jussieu;43493.0;Jussieu;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01540;C01377;METRO 7;7;METRO 7;RATP;1.0;0.0;652668.4783999994;6860849.4399;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;Jussieu
48.891464999404526,2.3498154518545866;"{""coordinates"": [2.349815451854587, 48.891464999404526], ""type"": ""Point""}";510.0;Marcadet-Poissonniers;Marcadet-Poissonniers;;;71511.0;Marcadet Poissonniers;44075.0;Marcadet Poissonniers;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01545;C01382;METRO 12;12;METRO 12;RATP;1.0;0.0;652325.9875999987;6865913.441300001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;Marcadet-Poissonniers
48.83711700607468,2.4023331659174443;"{""coordinates"": [2.402333165917444, 48.83711700607468], ""type"": ""Point""}";546.0;Michel Bizot;Michel Bizot;;;71595.0;Michel Bizot;44140.0;Michel Bizot;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01541;C01378;METRO 8;8;METRO 8;RATP;1.0;0.0;656130.9689999968;6859839.919100001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;Michel Bizot
48.88718394594505,2.325779674806892;"{""coordinates"": [2.325779674806892, 48.88718394594505], ""type"": ""Point""}";416.0;La Fourche;La Fourche;;;71474.0;La Fourche;43548.0;La Fourche;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01546;C01383;METRO 13;13;METRO 13;RATP;1.0;0.0;650559.570100002;6865452.192699999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;La Fourche
48.810129956353,2.362263387127349;"{""coordinates"": [2.362263387127349, 48.810129956353], ""type"": ""Point""}";442.0;Le Kremlin-Bicêtre;Le Kremlin-Bicêtre;;;70452.0;Le Kremlin - Bicêtre;43643.0;Le Kremlin - Bicêtre;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01540;C01377;METRO 7;7;METRO 7;RATP;1.0;0.0;653165.6550000012;6856862.287900001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;Le Kremlin-Bicêtre
48.83586348325906,2.352588925635323;"{""coordinates"": [2.352588925635323, 48.83586348325906], ""type"": ""Point""}";459.0;Les Gobelins;Les Gobelins;;;71076.0;Les Gobelins;43737.0;Les Gobelins;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01540;C01377;METRO 7;7;METRO 7;RATP;1.0;0.0;652478.6538999975;6859729.327199999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;Les Gobelins
48.87963475973605,2.3270222008895023;"{""coordinates"": [2.327022200889502, 48.87963475973605], ""type"": ""Point""}";467.0;Liège;Liège;;;71382.0;Liège;43814.0;Liège;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01546;C01383;METRO 13;13;METRO 13;RATP;1.0;0.0;650643.5276999995;6864611.993700001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;Liège
48.90333009365302,2.305924149869319;"{""coordinates"": [2.305924149869319, 48.90333009365302], ""type"": ""Point""}";491.0;Mairie de Clichy;Mairie de Clichy;;;72118.0;Mairie de Clichy;44012.0;Mairie de Clichy;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01546;C01383;METRO 13;13;METRO 13;RATP;1.0;0.0;649119.3872999996;6867260.172499999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;Mairie de Clichy
48.84267681905504,2.312812773474409;"{""coordinates"": [2.312812773474409, 48.84267681905504], ""type"": ""Point""}";629.0;Pasteur;Pasteur;;;71125.0;Pasteur;44273.0;Pasteur;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01539;C01376;METRO 6;6;METRO 6;RATP;1.0;0.0;649565.6645999998;6860511.569200002;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;Pasteur
48.833216718788975,2.3628563995190115;"{""coordinates"": [2.362856399519011, 48.833216718788975], ""type"": ""Point""}";587.0;Nationale;Nationale;;;71043.0;Nationale;44192.0;Nationale;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01539;C01376;METRO 6;6;METRO 6;RATP;1.0;0.0;653229.9170999974;6859428.9054000005;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;Nationale
48.883804527120695,2.327243411950875;"{""coordinates"": [2.327243411950875, 48.883804527120695], ""type"": ""Point""}";648.0;Place de Clichy;Place de Clichy;;;71435.0;Place de Clichy;44372.0;Place de Clichy;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01546;C01383;METRO 13;13;METRO 13;RATP;1.0;0.0;650663.7013999969;6865075.506499998;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;Place de Clichy
48.876806388299045,2.393056093323957;"{""coordinates"": [2.393056093323957, 48.876806388299045], ""type"": ""Point""}";650.0;Place des Fêtes;Place des Fêtes;;;71885.0;Place des Fêtes;44396.0;Place des Fêtes;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01544;C01381;METRO 11;11;METRO 11;RATP;1.0;0.0;655483.9628999978;6864258.245700002;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/964a06dc4dd9a4041b09c37567bd5b94;Place des Fêtes
48.83097267206749,2.3555802740779113;"{""coordinates"": [2.355580274077911, 48.83097267206749], ""type"": ""Point""}";652.0;Place d'Italie;Place d'Italie;;;71033.0;Place d'Italie - Italie 2;44371.0;Place d'Italie;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;METRO 5;0;0;0;A01538;C01375;METRO 5;5;METRO 5;RATP;1.0;0.0;652693.7822000012;6859183.7267;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273;Place d'Italie
48.83111265945444,2.329705012620184;"{""coordinates"": [2.329705012620184, 48.83111265945444], ""type"": ""Point""}";573.0;Mouton-Duvernet;Mouton-Duvernet;;;73653.0;Mouton Duvernet;44183.0;Mouton Duvernet;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01537;C01374;METRO 4;4;METRO 4;RATP;1.0;0.0;650794.4816000015;6859215.104699999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;Mouton-Duvernet
48.867309474050735,2.3475162132787535;"{""coordinates"": [2.347516213278753, 48.867309474050735], ""type"": ""Point""}";792.0;Sentier;Sentier;;;73634.0;Sentier;44825.0;Sentier;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01536;C01373;METRO 3;3;METRO 3;RATP;1.0;0.0;652135.2075000033;6863228.894299999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a;Sentier
48.89394138710839,2.347765501718976;"{""coordinates"": [2.347765501718976, 48.89394138710839], ""type"": ""Point""}";802.0;Simplon;Simplon;;;71556.0;Simplon;44833.0;Simplon;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01537;C01374;METRO 4;4;METRO 4;RATP;1.0;0.0;652177.9553999975;6866190.0425;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;Simplon
48.88442088544256,2.365893819935268;"{""coordinates"": [2.365893819935268, 48.88442088544256], ""type"": ""Point""}";809.0;Stalingrad;Stalingrad;;;71961.0;Stalingrad;44901.0;Stalingrad;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01538;C01375;METRO 5;5;METRO 5;RATP;1.0;0.0;653498.5991000012;6865120.586599998;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273;Stalingrad
48.8324490982225,2.288022141100325;"{""coordinates"": [2.288022141100325, 48.8324490982225], ""type"": ""Point""}";701.0;Porte de Versailles;Porte de Versailles;Parc des Expositions de Paris;;71045.0;Porte de Versailles;49515.0;Porte de Versailles;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01545;C01382;METRO 12;12;METRO 12;RATP;1.0;0.0;647736.0143999979;6859390.482999999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;Porte de Versailles
